Alpha,degree,betweenness,closeness
0.0,0.6213333333333334,0.08000000000000002,0.6213333333333334
0.06315789473684211,0.5760000000000001,0.07733333333333334,0.6213333333333334
0.12631578947368421,0.4186666666666666,0.07333333333333333,0.6213333333333334
0.18947368421052632,0.22400000000000012,0.07200000000000001,0.6213333333333334
0.25263157894736843,0.07600000000000003,0.06666666666666668,0.6213333333333334
0.3157894736842105,0.04266666666666668,0.06666666666666668,0.6213333333333334
0.37894736842105264,0.04266666666666668,0.05066666666666668,0.6213333333333334
0.4421052631578948,0.040000000000000015,0.05066666666666668,0.6213333333333334
0.5052631578947369,0.040000000000000015,0.05066666666666668,0.6213333333333334
0.5684210526315789,0.040000000000000015,0.05066666666666668,0.6213333333333334
0.631578947368421,0.040000000000000015,0.040000000000000015,0.6213333333333334
0.6947368421052632,0.040000000000000015,0.040000000000000015,0.576
0.7578947368421053,0.040000000000000015,0.040000000000000015,0.5493333333333332
0.8210526315789474,0.040000000000000015,0.040000000000000015,0.5493333333333332
0.8842105263157896,0.040000000000000015,0.040000000000000015,0.39466666666666667
0.9473684210526316,0.040000000000000015,0.040000000000000015,0.37599999999999995
1.0105263157894737,0.040000000000000015,0.040000000000000015,0.20000000000000004
1.0736842105263158,0.040000000000000015,0.040000000000000015,0.16400000000000006
1.1368421052631579,0.040000000000000015,0.040000000000000015,0.06666666666666668
1.2,0.040000000000000015,0.040000000000000015,0.040000000000000015
